,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
CPU.AX,0.020285174839508535,0.1893151393379009,-0.05953606993838356,0.4598923438772342,0.0074711454741578365,0.6056851989847338,0.5423602567756554,0.3346878097365851,0.40297714125902395,0.47919097449151415,0.7969991996915233,0.3612025463866342,0.2158629052152019,0.7079594828407512,0.7852969263237863,0.37599418135251383,0.2560760115513414,1.6098105202086046,1.3551522534128857,0.8152187965565894,0.0
CQR.AX,0.7099347332207566,0.7633871088437467,0.6685548022887682,0.6021555047004128,0.16279655674405746,0.2342845667874005,0.2496806994725973,0.2866646549473326,0.26688639618941945,0.349788065270876,0.28838894755972877,0.39057835125384077,0.28949456246119487,0.32201957135900994,0.21583090334513555,0.2671252345028914,0.32567774528822824,0.201362564936034,0.3490182220629121,0.3053167464413602,0.0
CSL.AX,-0.11538096368317952,0.1391314852999983,0.9994124306827779,1.9037883522772532,0.9212382430210688,1.0082889078836708,0.8747692347104383,0.8485005071372846,1.0463843309132344,0.8253217613719173,3.772935767117417,3.267308459257947,2.910084168552899,2.7889023520640137,-7.571586727899302,2.0776409433405547,-15.350592906021603,2.6924135392890776,-2.5919490088458588,5.357923411918307,0.0
CTD.AX,0.0,0.0,0.0,0.0,0.0,0.0,0.11624305137013469,0.06088298689367777,0.18595685106948778,0.39866164721940844,-0.1391855903667807,0.45404572409478483,0.8084629145910789,-1.709110773750254,0.5531864802995479,-1.6312183278230545,0.0,0.011605098457661,-0.4980294072438731,1.067879450727908,0.0
DMP.AX,-0.026022713312570334,0.15796041238214276,0.09435824622679889,0.08136135019857127,0.11252440628392701,0.03380503024318493,0.3208636555789326,0.34981774536735344,1.093492404364838,0.6851847435725951,-1.7025728865020504,-0.8249171762916916,1.7528599376406362,1.697341902941183,0.6514908165508828,0.25462570759245295,-6.161986904946815,-1.6002848212496872,0.38394277545319255,0.9536763604776546,0.0
DOW.AX,0.20901612849709528,0.14249209143575303,0.28183081483821715,0.2691337348059881,0.19732968476827506,0.27834013710551364,0.0,0.0,0.12929992675301616,0.26738166555410414,0.20788726951234082,0.25603892504803705,0.1521347472130543,0.29912152899607314,0.17595553792844854,-0.2788468094785701,0.2678528114568284,0.057145409792166646,0.12876997632374731,0.25348478053319656,0.0
DXS.AX,0.6051654819990704,0.7596406292013009,0.7331099712887337,0.5062091784363998,0.48734721654099,0.24851733476726334,0.3890659549792512,0.441066815370188,0.47091145324003625,0.5069982333822258,0.42526627651959803,0.4996140044344033,0.3507506297831293,0.671176127896894,0.35113429059581946,0.38457872922547587,0.7618097670367874,0.389170715238194,0.7241586652582468,0.20912397227511548,0.0
EVN.AX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.046745344074453965,-0.02225885782614745,0.07820922144659759,0.0801665619987515,0.10935704019559456,0.16750896162711015,0.20882716205917884,0.06302875750202208,0.15008477452092883,0.00751997979057073,0.2627558245866588,-0.048635096617779094,0.0
EVT.AX,0.20631573399300462,0.3250789990135545,0.2793324776422681,0.15814338204984768,0.26499161640152025,0.39273232619307397,0.5188804668876417,0.4303550179925626,0.5565784832338174,0.5775173971179415,0.0009234628606424877,0.09773962057933971,0.21319711217201665,0.41704978406182924,0.5411579069568351,-0.07253652548620515,0.0,-0.5207964650021086,0.33235220549311784,0.8084808511154051,0.0
FBU.AX,0.24515738837099965,0.45615307627840807,0.4330768235386584,0.36399294127171133,0.46793539456328626,0.18922057987731122,0.37240276359685964,0.29180118527792365,0.19642267710909866,0.19339403623972018,0.24521053069199628,0.27883212705328564,0.18288084493665568,0.0,0.24479370097448827,0.0,0.35030328142038414,0.2840409391996923,0.25544149085029755,0.0,0.0
FLT.AX,0.4206643426355452,0.5459648352013033,0.7111764065572057,0.16305951004481223,-0.04927232556112493,1.2549741599415487,-0.0018045860370641265,0.7323256781929928,1.7107026276668051,0.8637891359480676,1.1326414878542188,0.7241514272847382,0.12808696170601053,0.1732500051003143,0.5075399101675657,0.0,0.0,0.0,0.0035115922282393797,1.3584137657565272,0.0
FMG.AX,0.0,0.0,0.0,0.0,0.0,0.0,-0.024570226502949932,0.05855167339956613,0.1933490677937315,0.20419937167903868,0.10705900503571786,0.36104555926023374,0.4987692603066738,0.1189730077642297,0.9036577514435877,1.364395856775312,2.7000161675896646,2.7770915402129077,1.618697968136356,0.42154552323073347,0.0
FPH.AX,0.2015369035576684,0.05838032017237005,0.21880148175494285,0.13494143901807254,0.02950482751190897,-0.03087311745200183,0.023514789871215802,0.06808188807545679,0.08422219056816749,0.2923217520225392,0.20630571320566915,0.3615123721196216,0.35679803027988477,0.3265868401138903,0.13551162992409438,-0.6299153756768021,0.44647093742319655,0.03126145950192338,0.2488276915366825,0.15004849465365666,0.0
GMG.AX,1.3045250188576496,1.6902461336732415,1.9295690157637395,1.6917534974196176,0.11402161628181862,0.14488772586860366,0.2702362225197761,0.23929013329082194,0.25500943045355884,0.4176461549904431,0.3269504061466213,0.4406235342414977,0.15744806781113674,0.3990066089484241,0.05414996308208586,0.4166362004101618,0.9506251081329857,0.1318777344520754,0.7313693303148909,-0.16387690919157194,0.0
GOZ.AX,0.0,0.0,0.46129927451509234,0.586372579828044,0.1212734608017978,0.20154358165327102,0.18242882129331428,0.176741130243795,0.2528925037418095,0.22240635510444284,0.22242703075986814,0.25727077744620663,0.19498304436131964,0.2902329893128859,0.2211130226109672,0.17119611892677833,0.23556288291826055,0.21953238149341114,0.21169574372894795,0.12552232464119717,0.0
GPT.AX,0.8663181481317226,1.2001064890109108,0.9702520757019739,0.9453590163429653,0.14960215113022968,0.0870534657686981,0.1742507653607719,0.2112516487533027,0.2915269991419829,0.3436480255981387,0.28312720731562324,0.3134382735148864,0.23151936277843088,0.35430847476198135,0.15288263645104738,0.028229512738542795,0.21795884269799126,0.5430580423204163,0.3386369116516539,0.02920038665621405,0.0
HLS.AX,0.3940985340222287,0.14908564929565582,0.5612499508517876,0.41744797221311813,0.19361743882254956,0.2886394854737726,0.05539629002320323,0.017335516326443257,0.0001914561949960536,0.19239341765093343,0.3187363375913268,0.0437884100819006,0.17246419061923746,0.05967500926336733,0.12355323771357973,-0.01470494889938645,0.1615697987546887,0.1304958849566087,0.0,0.0,0.0
HVN.AX,0.06522512784799384,0.11078039986171495,0.15975897907938208,0.12534180508990733,0.08461783476885043,0.1168064103264892,0.07587782522473419,0.04861700046870565,0.04545267484106574,0.271338982432034,0.21699304993423585,0.29989914457956246,0.32989753268793276,0.25534845631273617,0.2453230250042413,0.34465629814866405,0.21134505706410955,0.13511504584378198,0.20448902067630836,0.2135963763447153,0.0
IAG.AX,0.22197849415724713,0.42022193881880643,0.39563003074519587,0.20131005941620717,0.1725377944976565,0.1816952360003692,0.22244650362551432,0.1714749643163631,0.37069216218417544,0.33552831546330086,0.19395056079367246,0.03758406346132048,0.36456702574689004,0.9713475661859974,0.4460264724846503,0.07562433611644348,0.1340669608207703,0.13232050070109214,0.24419377925378427,0.36670935026512463,0.0
IFL.AX,0.1866660775225344,0.19604671926289186,0.40118044211967385,0.29910506352048083,0.13003676679927678,0.5296232957853273,0.2612520405393224,0.23675305477330166,0.1859696243761526,0.3948585246364438,0.4228769736138913,0.3395635542441626,0.37085564778557156,0.4896022191598117,0.39558719867125713,-0.07487836714219043,0.003576947240190531,0.2755686958156831,-0.021225755669993962,0.08543967127152774,0.0
IFT.AX,0.0,0.0,0.0,0.0,0.0,0.0,0.1045665357208252,0.1041304747123718,0.13774918685150128,0.18373986640167228,0.20600736532592734,0.21719123855715283,0.2924889684295655,0.05060415657739359,0.07417064444357102,0.3320675120616965,0.2296583385920048,0.30855795544216935,0.3053990785000522,0.8572167049967376,0.0
IGO.AX,0.08882477591224469,0.6202560285670495,0.20621962122451531,-0.4577617619587966,0.21116119975740344,0.21427685900192417,-0.17024721396717668,-0.07236240695486096,0.06535551058101374,0.012187027845668386,-0.24083002183267155,0.11032795520543415,0.13837833982960612,-0.01537722284061438,0.13635945505290215,0.3211374239968565,0.001768529528947127,0.3349544269990208,0.20130138252952712,1.0595085959418,0.0
ILU.AX,0.234374663127088,0.3388987672171284,0.2565151274812132,0.0,0.0,0.0,0.14970826819365657,0.8490229969768217,-0.05783255588992153,0.1585127943139768,0.18945460983883455,0.15997884847070054,0.06155948854772353,0.3744054022667078,0.43446586101991214,0.17225611665965435,-0.0052920316636591025,0.23770350587867917,0.15595820983069864,-0.3953528654805769,0.0
IOZ.AX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9372411748176024,1.1109367273083244,2.572669034128568,1.3643872880320878,1.2162240187726,1.0787156610366075,1.7207768534387675,1.1976274683225654,1.6388326492229126,0.7800461130823493,2.2887480728227416,1.3061281164642722,0.3567790480195825
IPL.AX,0.028063735469117834,0.08572716462341307,0.21171833813893293,0.293354799344961,0.07762133572717023,0.08047802163072926,0.013553365312018117,0.04527673093658624,0.039859314941459445,0.01547454271580051,0.19201260395271724,0.09362135436418972,0.06320172451447226,0.13118798356567662,0.15894807145542877,0.0,0.0366709275324657,0.270995655195299,0.14388474225137715,0.3909050470800235,0.0
